channel_id,channel_title,custom_url,description,country,published_at,subscriber_count,video_count,view_count,keywords,channel_url
UC-LUuv0pBLM_iuq0oMF_LUg,Moneyfarm UK,@moneyfarmuk,"By your side to make you one step closer to achieving your financial goals.

Moneyfarm is an award-winning pan-European digital wealth manager with over £4 billion in assets under management for more than 130.000 clients. At Moneyfarm, we’re guided by a simple mission: to help you achieve your financial goals with ease, efficiency and maximum transparency. We do this by offering investment solutions that are designed to meet a wide range of needs and goals, backed by our smart technology and the",GB,2016-07-05T15:49:10Z,971,246,843068,"Investments Investing ISAs ""Wealth Management"" Money Savings",https://www.youtube.com/channel/UC-LUuv0pBLM_iuq0oMF_LUg
UChqUTb7kYRX8-EiaN3XFrSQ,Reuters,@reuters,"Reuters brings you the latest breaking news, business and finance video from around the world. Since our founding in 1851, we have been known globally for unparalleled accuracy and impartiality. 

Subscribe to stay up-to-date with global headlines: http://smarturl.it/reuterssubscribe",US,2007-03-01T20:50:17Z,3930000,71236,2097155962,"news ""breaking news"" ""news channel"" ""video news"" reuters ""thomson reuters"" ""reuters news"" ""markets news"" breaking ""top news"" ""news today"" headlines latest bloomberg ""reuters youtube"" News stream ""live stream"" ""breaking news"" news politics stream streaming ""markets live today"" ""world news"" ""news today usa"" ""live news"" ""live news latest""",https://www.youtube.com/channel/UChqUTb7kYRX8-EiaN3XFrSQ
UCoMdktPbSTixAyNGwb-UYkQ,Sky News,@skynews,"The full story, first.

Download the Sky News app: https://onelink.to/skynews",GB,2006-06-12T12:03:23Z,8960000,67808,5419839417,"""sky news"" news ""breaking news"" sky ""sky news live""",https://www.youtube.com/channel/UCoMdktPbSTixAyNGwb-UYkQ
UCqQs28K2zj2dOsc5NfXUKEg,Benzinga,@benzinga,"Here at Benzinga, we empower traders and inform investors with stock market coverage & actionable ideas and strive to provide expert analysis and educational content on a wide range of financial topics 5 days a week!

Our hosts are expert traders with over many years of experience in the finance industry. In each video, they break down complex financial concepts and provide practical advice on how to manage your money.

Our channel covers a variety of topics, including personal finance, investin",US,2010-07-02T15:37:07Z,288000,11962,48171603,"Benzinga trading investing finance news ""Benzinga Pro"" ""stock market"" traders ""Wall Street"" ""stocks to buy"" ""stocks to watch"" investors trading ""business news"" ""day trading"" ""market education"" ""market news"" ""stock trading"" ""stock education"" ""live trading"" ""pre market prep"" options ""how to trade options"" ""live stocks"" ""stock market live"" ""penny stocks"" ""alt coins"" stocks ""stock market trading""",https://www.youtube.com/channel/UCqQs28K2zj2dOsc5NfXUKEg
UC-JY5LuDM2wzN8cd5ubvRsg,Americans For Prosperity,@americansforprosperity,"Americans for Prosperity is dedicated to the belief that every person has a unique set of gifts and the ability to contribute to society in their own way, an idea that has inspired progress since our country’s founding.

Driven by this belief, Americans for Prosperity engages in broad-based grassroots outreach to advocate for long-term solutions to the country’s biggest problems that prevent people from realizing their incredible potential — unsustainable government spending and debt, a broken i",US,2006-09-14T15:10:59Z,11700,693,48784713,"""Americans for Prosperity"" AFP ""tv ad"" ""FIRST STEP"" ""Breaking Barriers"" Taxes Tax Liberty Freedom Election ""Criminal Justice Reform"" ""Right to Try"" ""Right to Work"" Healthcare Jobs",https://www.youtube.com/channel/UC-JY5LuDM2wzN8cd5ubvRsg
UCdC39maXW05z-mF4D2MkSIw,Ask Kubeir,@askkubeir,"I am a Regulated Canadian Immigration Consultant and this channel is about Canadian Immigration news, updates and processes.
Disclaimer: These videos are my personal views and opinion, they are NOT legal advice. I assume no liability for how the information on this channel is used or interpreted and hence take no responsibility for any decisions that is made with regards to your application based on the information shared on this channel. 

This channel constitutes videos on various aspects of t",CA,2017-12-11T19:15:48Z,104000,1423,17236651,"""Express entry"" ""Canada PR"" ""Canadian immigration"" ""Canada visa"" ""PR to Canada"" ""How to get Canada visa"" ""ask kubeir"" ""kubeir kamal"" PNP ""provincial nominee program"" ""migrate to canada"" ""immigrate to canada"" ""life in canada"" ""migrate to canada from India"" ""jobs in canada"" ""work in canada"" ""study in canada"" ""international students in canada"" ""study abroad canada"" ""ielts for canada"" ""canada work permit"" ""ircc news"" ""canada travel updates"" ""canada vlog"" ""canada visit visa"" LMIA ""FSW Draws"" copr",https://www.youtube.com/channel/UCdC39maXW05z-mF4D2MkSIw
UCIYhr3JsLYfKkCM7-W5B6DA,IMF,@imf,Bringing together 191 member countries to improve lives through global growth and economic stability.,US,2006-03-16T19:05:06Z,196000,2193,71723766,"finance news imf ""international monetary fund"" gdp economy ""global economy"" inflation ""world bank"" ""economic outlook"" projections growth",https://www.youtube.com/channel/UCIYhr3JsLYfKkCM7-W5B6DA
UCniOPsIqO6rQbJ2jUq6OzSA,Money With Tak,@moneywithtak,,,2023-03-19T17:57:46.969601Z,16,5,7132,,https://www.youtube.com/channel/UCniOPsIqO6rQbJ2jUq6OzSA
UCrsPPD6Kcxa_0ETL9jnx_JA,Uptin,@uptin,"Former CNBC Journalist, telling stories about tech, money and economics.

Subscribe 👉 YouTube.com/Uptin


",US,2006-05-31T17:50:05Z,252000,575,110699508,"Uptin ""Uptin Saiidi"" Tech Vlog ""Jeff Bezos"" ""Elon Musk"" ""Silicon Valley"" Money CNBC ""CNBC International"" Bloomberg Cheddar ""Nas Daily"" ""Drew Binsky"" ""Johnny Harris"" @Uptin ""tech news"" ""cnbc make it"" ""real estate"" huawei xiaomi apple iphone wealth billionaires money ""artificial intelligence"" ""tech vlog"" ""tech vlogger"" ""business news"" ""business vlog"" ""business vlogger"" ""cool tech"" ""china tech"" ""chinese tech"" ""wall street journal"" ""financial times"" ""fast company"" tiktok india ""india tech""",https://www.youtube.com/channel/UCrsPPD6Kcxa_0ETL9jnx_JA
UChZKqB_5RTTgCbKDpQkyk2w,DWIVEDI GUIDANCE,@dwivediguidance,"Hello Learner's,
Welcome to your YouTube Channel,
This channel has been created and managed by Mr. A. K. Dwivedi working as Asst. Professor. He qualified UGC-NET (Management) & also qualified CTET & UPTET. He has done MBA, B.Sc. & B.Ed.
&
Ms. P. Dubey, working as Assistant Professor. She qualified UGC-NET (Commerce), after completing B.Com Hons. and M.Com from Banras Hindu University (BHU), Varanasi. Along with Academics, Ms. Dubey has also completed CA Intermediate Course & ATC and currently pu",IN,2018-09-28T08:40:45Z,756000,3493,218256488,"education ""Teacher eligibility test"" ugc net ugc-net aktu uptu gbtu ""national eligibility test"" scholarship school b.ed mba b.tech NTA nta ""lucknow university"" ""university of lucknow"" ugc Education Commerce management lu gk gs school cbse ""up board"" ""aktu guidance"" ""Dwivedi Guidance"" ""University exam"" ""university result"" ""commerce classes"" ""management classes"" upcet upsee aktu cbse ""ugc net"" ctet uptet gdc gic uptac ""cuet ug"" ""cuet pg"" admission ""business studies"" ""class 12"" ncert",https://www.youtube.com/channel/UChZKqB_5RTTgCbKDpQkyk2w
UCWJp-GtXPgaGBdybtXZnZEw,Mr Hussain,@z_hu55ain,"Teacher Life 🧬🧲🔬🔥
BUSINESS ONLY : zeeandtee8@gmail.com
If you're also interested, follow my social media:
Instagram: https://www.instagram.com/z_hu5ain/

",,2019-04-02T09:42:50Z,400000,124,425250363,,https://www.youtube.com/channel/UCWJp-GtXPgaGBdybtXZnZEw
UC0cd_-e49hZpWLH3UIwoWRA,Professor Dave Explains,@professordaveexplains,"Welcome! I have a knack for explaining stuff and I want to share some knowledge with you.

I received a BA in chemistry from Carleton College, and performed graduate studies in both synthetic organic chemistry and science education at Cal State Northridge, receiving an MA in the latter. Prior to this I taught for about a decade in various high school and undergraduate settings, specializing in organic chemistry but also teaching general chemistry, physics, and biology.

This channel is for stude",US,2015-01-01T00:52:10Z,4020000,1855,445214767,chemistry physics biochemistry biology mathematics,https://www.youtube.com/channel/UC0cd_-e49hZpWLH3UIwoWRA
UCXwRxm0zS0jBNTMOVI6xZJw,KHOU 11,@khou,"📺Your Houston news team | Download KHOU 11+ free and stream your news, weather, sports & entertainment now.

Official YouTube channel of KHOU 11 News, the CBS-TV affiliate in Houston, Texas | www.khou.com",US,2014-07-28T17:51:55Z,1110000,85649,1203805510,"houston news KHOU KHOU11 ""KHOU 11"" ""Breaking News"" ""Live Coverage"" Texas ""Texas News"" elections politics ""Amy Coney Barrett"" crime ""raw video"" aerials",https://www.youtube.com/channel/UCXwRxm0zS0jBNTMOVI6xZJw
UCIB_MLJZL0T_s5OUuqhmbVA,Down To Earth,@d2e,"Down To Earth | Latest news, opinion, analysis on environment and science issues | India, South Asia, Africa, Latin America
For more information: Visit downtoearth.org.in
",IN,2013-10-01T12:18:12Z,731000,2109,80828946,"Science Environment Water Waste Energy Food Health ""Climate Change"" Agriculture Permaculture ""organic farming"" ""weather events"" ""Extreme weather"" ""air pollution"" ""green living"" covid-19 ""novel coronavirus"" pandemic",https://www.youtube.com/channel/UCIB_MLJZL0T_s5OUuqhmbVA
UCvPWBVQS3m1KtXJaLKijn4Q,Business School 101,@businessschool101,"This is Dr. Yang, founder of Business School 101. My colleagues and I are a team of U.S.-based business professors, each holding a Ph.D. in our respective fields. Our shared mission is to provide practical business knowledge and valuable insights into the real-world business environment for college students and young professionals.

Through this channel, we share a wide range of educational videos across different business disciplines. If you find our content helpful, we warmly encourage you to ",US,2021-02-20T10:54:29.291165Z,101000,398,7480154,"""business education"" ""life wisdom"" ""business school"" ""higher education"" ""college education"" ""business case study""",https://www.youtube.com/channel/UCvPWBVQS3m1KtXJaLKijn4Q
UC77jQ68iUhrsJ-h78wXy_Nw,Deepak Tripathi,@mdeepaktripathi,"My name is Deepak Tripathi, and in this channel I'll be sharing videos on money, finance, economics, socio-economic, cultural, political, and much more using the most simple language and most uncomplicated examples.

If you want to increase your knowledge in all these topics without feeling that you're learning, click the Subscribe button with the bell icon, and also join us in other social media platforms, Links are mentioned below.

For Business inquiries - businessanddeepak@gmail.com
",IN,2022-07-19T14:18:32.174816Z,6230,668,1123044,,https://www.youtube.com/channel/UC77jQ68iUhrsJ-h78wXy_Nw
UCT1SbK7gNmiwtfFtAicQyjA,ADP,@adp,"Designing better ways to work through cutting-edge products, premium services and exceptional experiences that enable people to reach their full potential. HR, Talent, Time Management, Benefits and Payroll. Informed by data and designed for people. Learn more at ADP.com
",US,2005-12-05T19:20:32Z,32900,1471,67166410,"""human resource outsourcing"" ""payroll services"" ""business outsourcing"" ""integrated computing solutions"" ""talent management"" ""vehicle dealers"" ALINE ""electronic payroll"" ""administration time"" ""minimize financial risk"" ""compliance exposure"" ""mobile payroll solutions"" ""human capital managment""",https://www.youtube.com/channel/UCT1SbK7gNmiwtfFtAicQyjA
UCUzuJWJal5UQEbYaB9P1qwA,CiwilRights,@moneymindsethq,"Hey everyone !!!!! 
Welcome to our YouTube channel, where we focus on the important topics of money, mindset, and motivation. Our mission is to help you achieve financial freedom, develop a strong mindset, and stay motivated to reach your goals...........
 you'll find a wide range of videos that cover topics such as personal finance, investing, budgeting, entrepreneurship, and more............
So, whether you're just starting your financial journey or you're a seasoned investor, our channel is h",,2022-12-16T14:19:24.172347Z,957,67,242974,,https://www.youtube.com/channel/UCUzuJWJal5UQEbYaB9P1qwA
UCu1rajybQFEjnwQZLzs9HZA,Your Trusted Tutor,@yourtrustedtutor,"""𝐘𝐨𝐮 𝐨𝐧𝐥𝐲 𝐭𝐫𝐮𝐥𝐲 𝐮𝐧𝐝𝐞𝐫𝐬𝐭𝐚𝐧𝐝 𝐬𝐨𝐦𝐞𝐭𝐡𝐢𝐧𝐠 𝐰𝐡𝐞𝐧 𝐲𝐨𝐮 𝐜𝐚𝐧 𝐬𝐢𝐦𝐩𝐥𝐲 𝐞𝐱𝐩𝐥𝐚𝐢𝐧 𝐢𝐭 𝐭𝐨 𝐬𝐨𝐦𝐞𝐨𝐧𝐞 𝐞𝐥𝐬𝐞.""
.....................................................................................

GED/SAT/ACT/TOEFL education video များကို တင်ပေးသွားမှာ ဖြစ်ပါတယ်။

Videos များကို နှစ်သက်ပါက ဤ Channel ဆက်လက်ရပ်တည်နိုင်ရေးအတွက် Fund Raising Program တွင် ပမာဏနည်းများမဆို ပါဝင်လှူဒါန်းနိုင်ပါသည်။

Kpay - 09250149241 [ Ko Wai Lwin Oo ] 

😇😇 

#GED
#Science
#Math
#Social_studies
#Economics
#YourTrustedTutor
#GEDQuestion
#GEDP",US,2021-05-24T10:33:59.93481Z,57600,316,4515109,"GED SAT Mathematics ACT ""Social Studies"" ""US History"" Science RLA English ""Computer Science""",https://www.youtube.com/channel/UCu1rajybQFEjnwQZLzs9HZA
